home_team,pim,shots,powerPlayPercentage,powerPlayGoals,powerPlayOpportunities,faceOffWinPercentage,blocked,takeaways,giveaways,hits,home_goals,away_team,away_goals
Carolina Hurricanes,6,21,0.0,0.0,1.0,0.48200000000000004,7,6,7,28,0,Tampa Bay Lightning,4
Tampa Bay Lightning,4,31,0.0,0.0,4.0,0.46299999999999997,16,9,4,36,5,Washington Capitals,1
Tampa Bay Lightning,16,38,0.0,0.0,3.0,0.386,10,16,3,36,5,New York Islanders,0
New York Rangers,42,31,0.33299999999999996,1.0,3.0,0.5529999999999999,11,7,14,21,6,Tampa Bay Lightning,3
New York Islanders,6,31,0.0,0.0,1.0,0.391,26,5,11,16,6,Tampa Bay Lightning,1
Ottawa Senators,18,24,0.6,3.0,5.0,0.414,11,4,10,25,7,Tampa Bay Lightning,4
Tampa Bay Lightning,28,24,0.33299999999999996,2.0,6.0,0.46799999999999997,17,13,3,23,3,Toronto Maple Leafs,4
Tampa Bay Lightning,6,32,0.0,0.0,2.0,0.358,17,13,4,36,5,Detroit Red Wings,0
Toronto Maple Leafs,8,34,0.5,4.0,8.0,0.444,20,7,9,39,3,Tampa Bay Lightning,7
Toronto Maple Leafs,49,22,0.0,0.0,3.0,0.5,16,7,3,53,7,Tampa Bay Lightning,2
Tampa Bay Lightning,18,27,0.0,0.0,3.0,0.516,26,13,7,62,3,Toronto Maple Leafs,4
Tampa Bay Lightning,8,37,0.5,2.0,4.0,0.5,28,7,3,46,4,Toronto Maple Leafs,5
Toronto Maple Leafs,4,38,0.0,0.0,2.0,0.424,13,7,8,37,2,Tampa Bay Lightning,4
Tampa Bay Lightning,4,22,0.0,0.0,2.0,0.42100000000000004,29,23,11,42,1,Toronto Maple Leafs,2
